project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
codamosa_targetedgen_preprocessing,91281bb8-bdb9-4d72-8d90-54fbf37bf497,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,155.2577147030006,0.0009410040814605,6.060916736154431e-06,22.5,0.0,10.0,0.0009703492359125,0.0,0.0004312288082027,0.0014015780441152,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,91281bb8-bdb9-4d72-8d90-54fbf37bf497,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,155.28681360800056,0.0009411802632584,6.060915549689611e-06,22.5,0.0,10.0,0.0009705311248812,0.0,0.0004313093331222,0.0014018404580034,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,91281bb8-bdb9-4d72-8d90-54fbf37bf497,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,158.664866524,0.000961653896874,6.060912651564183e-06,22.5,0.0,10.0,0.0009916430475312,0.0,0.0004406918535083,0.0014323349010395,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,91281bb8-bdb9-4d72-8d90-54fbf37bf497,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,162.5597150630001,0.0009852614484916,6.06092012470485e-06,22.5,0.0,10.0,0.0010159864064812,0.0,0.0004515107501472,0.0014674971566284,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,91281bb8-bdb9-4d72-8d90-54fbf37bf497,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,166.36985289200038,0.0010083549484441,6.060923484128814e-06,22.5,0.0,10.0,0.0010397996724437,0.0,0.000462094085786,0.0015018937582298,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,91281bb8-bdb9-4d72-8d90-54fbf37bf497,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,166.39677808600027,0.0010085177841692,6.060921345772853e-06,22.5,0.0,10.0,0.0010399678334999,0.0,0.0004621684603166,0.0015021362938166,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,91281bb8-bdb9-4d72-8d90-54fbf37bf497,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,169.7314734239999,0.001028729028026,6.060920860895546e-06,22.5,0.0,10.0,0.0010608093155312,0.0,0.0004714306050305,0.0015322399205617,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,91281bb8-bdb9-4d72-8d90-54fbf37bf497,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,169.761015176,0.0010289078666343,6.060919614362654e-06,22.5,0.0,10.0,0.0010609939656374,0.0,0.0004715123259972,0.0015325062916347,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,91281bb8-bdb9-4d72-8d90-54fbf37bf497,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,174.3597900499999,0.0010567810006121,6.0609215020798245e-06,22.5,0.0,10.0,0.0010897359897687,0.0,0.0004842859269027,0.0015740219166715,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_sbst,1cf7a404-6bb8-44b2-9ed4-f839bb222ab6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,181.8398240209999,0.0011021449360728,6.061075685739809e-06,22.5,0.0,10.0,0.0011364936231812,0.0,0.0005050955837805,0.0016415892069618,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,1.0569060773480674,0,19.40110497237574,1.4721889390471232,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0014034690002517,7.767968401547776e-09,5.534834328477626e-06,22.5,0.0,10.0,8.497918753391785e-09,0.0,3.072077778496249e-09,1.1569996531888037e-08,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.6771804429999975,2.8347965393248068e-05,6.0609090751832e-06,22.5,0.0,10.0,2.92320062937506e-05,0.0,1.2990856150001188e-05,4.222286244375179e-05,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.704349074000675,2.8512259426997284e-05,6.060829878585068e-06,22.5,0.0,10.0,2.940169771874821e-05,0.0,1.3065872388890258e-05,4.246757010763847e-05,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.312686203999874,5.644346153172466e-05,6.060921660549642e-06,22.5,0.0,10.0,5.820354534999979e-05,0.0,2.5866139336113115e-05,8.406968468611291e-05,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.33793576000062,5.65963004051511e-05,6.060900595138314e-06,22.5,0.0,10.0,5.836134293124929e-05,0.0,2.59359875361118e-05,8.429733046736109e-05,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.95974505400045,8.460921935942909e-05,6.0609430209603e-06,22.5,0.0,10.0,8.724741128750111e-05,0.0,3.877374687777875e-05,0.0001260211581652,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.985121527000048,8.476267049393033e-05,6.060917692440875e-06,22.5,0.0,10.0,8.740584763124844e-05,0.0,3.884386824722191e-05,0.0001262497158784,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.22862511099993,0.0001104822393976,6.060920048820287e-06,22.5,0.0,10.0,0.0001139270851312,0.0,5.063062939444383e-05,0.0001645577145256,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.254783747000147,0.0001106409173272,6.0609273087358e-06,22.5,0.0,10.0,0.0001140909621499,0.0,5.070309513611037e-05,0.0001647940572861,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.129884723000032,0.0001401887809438,6.060937294876929e-06,22.5,0.0,10.0,0.0001445599875562,0.0,6.424411996389001e-05,0.0002088041075201,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.15718004000064,0.0001403539994993,6.060927939278997e-06,22.5,0.0,10.0,0.0001447306090374,0.0,6.431958317500124e-05,0.0002090501922124,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.80269356200006,0.000168510484939,6.060940986286671e-06,22.5,0.0,10.0,0.0001737648105437,0.0,7.722304439444593e-05,0.0002509878549381,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.829555369000445,0.0001686730589684,6.06093258522892e-06,22.5,0.0,10.0,0.0001739326599812,0.0,7.729734076111375e-05,0.0002512300007423,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,30.322179456000413,0.0001837808271523,6.060937256144959e-06,22.5,0.0,10.0,0.0001895114037687,0.0,8.422085450833442e-05,0.000273732258277,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,30.34628677000001,0.00018392666783,6.06092828503504e-06,22.5,0.0,10.0,0.0001896620019187,0.0,8.428747868055476e-05,0.0002739494805992,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.227044975000354,0.0002013860334583,6.0609071197847e-06,22.5,0.0,10.0,0.0002076657652187,0.0,9.228855851666444e-05,0.0002999543237353,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.26190345800023,0.0002015977348144,6.060919967163594e-06,22.5,0.0,10.0,0.0002078842829249,0.0,9.238535928610772e-05,0.000300269642211,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.72657794899988,0.0002286582132757,6.060931727888016e-06,22.5,0.0,10.0,0.0002357882572687,0.0,0.0001047866006388,0.0003405748579076,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.75274931600052,0.0002288165557346,6.060924300356147e-06,22.5,0.0,10.0,0.0002359517686624,0.0,0.0001048589323388,0.0003408107010013,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,41.35671979400013,0.0002506601001994,6.060927980941766e-06,22.5,0.0,10.0,0.0002584762981374,0.0,0.0001148692589083,0.0003733455570458,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.81583771100031,0.0002595037583309,6.0609291375448006e-06,22.5,0.0,10.0,0.0002675957255499,0.0,0.0001189220135416,0.0003865177390916,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,46.18468882100024,0.0002799221184358,6.060928969787542e-06,22.5,0.0,10.0,0.0002886507252312,0.0,0.0001282791297944,0.0004169298550256,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,46.21300667000014,0.0002800935422085,6.060924453773372e-06,22.5,0.0,10.0,0.0002888277054062,0.0,0.0001283574766694,0.0004171851820756,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,50.34805221500028,0.0003051550716792,6.060911162484852e-06,22.5,0.0,10.0,0.0003146705695062,0.0,0.0001398424947222,0.0004545130642284,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,50.37683994100007,0.0003053301412565,6.060922868805475e-06,22.5,0.0,10.0,0.0003148512995562,0.0,0.0001399225219638,0.0004547738215201,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,55.48442299199996,0.000336287336417,6.060932389357768e-06,22.5,0.0,10.0,0.0003467734284624,0.0,0.0001541095714333,0.0005008829998957,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,55.51676111100005,0.0003364827409642,6.060921678976488e-06,22.5,0.0,10.0,0.0003469753145562,0.0,0.0001541987305416,0.0005011740450978,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,60.68788878800024,0.0003678251668651,6.060931995015421e-06,22.5,0.0,10.0,0.0003792946402624,0.0,0.0001685623649388,0.0005478570052013,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,60.72082957200018,0.000368024571533,6.060927924192175e-06,22.5,0.0,10.0,0.0003795004781562,0.0,0.0001686535302249,0.0005481540083812,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,63.77531466800065,0.0003865377500602,6.060930503793252e-06,22.5,0.0,10.0,0.0003985908117687,0.0,0.0001771376408277,0.0005757284525964,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,63.802291970000624,0.0003867009982303,6.060926438382503e-06,22.5,0.0,10.0,0.0003987593615937,0.0,0.0001772122409055,0.0005759716024992,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,66.55777469300028,0.0004034017088955,6.060925425411114e-06,22.5,0.0,10.0,0.0004159806520249,0.0,0.0001848658153666,0.0006008464673916,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,66.59247605700057,0.0004036120851153,6.060926233916739e-06,22.5,0.0,10.0,0.0004161977999687,0.0,0.0001849620121749,0.0006011598121437,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,69.06011696899986,0.0004185680456686,6.060922918166668e-06,22.5,0.0,10.0,0.0004316201947312,0.0,0.0001918157651499,0.0006234359598812,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,69.08697760300038,0.0004187306367615,6.060919890977395e-06,22.5,0.0,10.0,0.0004317880734062,0.0,0.0001918900576944,0.0006236781311006,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,71.03942806099985,0.000430564379118,6.0609212499332535e-06,22.5,0.0,10.0,0.0004439907593624,0.0,0.0001973131331916,0.0006413038925541,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
codamosa_targetedgen_preprocessing,51bc5384-6f87-491e-9622-7f914804bd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,71.06415991199992,0.0004307139666288,6.060916883591604e-06,22.5,0.0,10.0,0.0004441452351312,0.0,0.0001973814604638,0.000641526695595,0.0,Azerbaijan,AZE,baku city,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.31,3.10.2,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,49.8875,40.3771,7.592945098876953,machine,0.0,0,0.0,0.0,N,1.0,0.0
